Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
489804,85231G,ORANGE SCENTED SET/9 T-LIGHTS,4,02-12-2009 12:38,0.85,14667,United Kingdom
489804,22157,ANGEL DECORATION WITH LACE PADDED,24,02-12-2009 12:38,0.85,14667,United Kingdom
489804,84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,6,02-12-2009 12:38,3.75,14667,United Kingdom
489804,21816,CHRISTMAS TREE T-LIGHT HOLDER,12,02-12-2009 12:38,1.45,14667,United Kingdom
489804,84754,S/15 SILVER GLASS BAUBLES IN BAG,10,02-12-2009 12:38,1.25,14667,United Kingdom
489804,21466,RED FLOWER CROCHET FOOD COVER,3,02-12-2009 12:38,3.75,14667,United Kingdom
489804,22187,GREEN CHRISTMAS TREE CARD HOLDER,5,02-12-2009 12:38,4.25,14667,United Kingdom
489804,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,12,02-12-2009 12:38,1.65,14667,United Kingdom
489805,84991,60 TEATIME FAIRY CAKE CASES,3,02-12-2009 12:39,0.55,17377,United Kingdom
489805,21519,GIN & TONIC DIET GREETING CARD ,12,02-12-2009 12:39,0.42,17377,United Kingdom
489805,21518,BANK ACCOUNT  GREETING  CARD ,12,02-12-2009 12:39,0.42,17377,United Kingdom
489805,22030,SWALLOWS GREETING CARD,12,02-12-2009 12:39,0.42,17377,United Kingdom
489805,22024,RAINY LADIES BIRTHDAY CARD,12,02-12-2009 12:39,0.42,17377,United Kingdom
489805,22028,PENNY FARTHING BIRTHDAY CARD,12,02-12-2009 12:39,0.42,17377,United Kingdom
489805,22023,EMPIRE BIRTHDAY CARD,12,02-12-2009 12:39,0.42,17377,United Kingdom
489805,21877,HOME SWEET HOME MUG,6,02-12-2009 12:39,1.25,17377,United Kingdom
489805,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,1,02-12-2009 12:39,2.1,17377,United Kingdom
489805,20753,RETRO PINK SPOT WASHING UP GLOVES,1,02-12-2009 12:39,2.1,17377,United Kingdom
489805,21493, VINTAGE DESIGN GIFT TAGS,10,02-12-2009 12:39,0.85,17377,United Kingdom
489805,21035,SET/2 RED SPOTTY TEA TOWELS ,2,02-12-2009 12:39,2.95,17377,United Kingdom
489805,21041,RED SPOTTY OVEN GLOVE DOUBLE,3,02-12-2009 12:39,2.95,17377,United Kingdom
489805,22122,SET OF 2 FANCY FONT TEA TOWELS,2,02-12-2009 12:39,2.95,17377,United Kingdom
489805,47556B,TEA TIME TEA TOWELS ,2,02-12-2009 12:39,2.95,17377,United Kingdom
489805,84600,NEW BAROQUE JEWELLERY BOX ,1,02-12-2009 12:39,7.95,17377,United Kingdom
489805,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,02-12-2009 12:39,3.75,17377,United Kingdom
489805,21477,STRING OF 20 ROSE LIGHTS,2,02-12-2009 12:39,12.75,17377,United Kingdom
489805,21429,RED GINGHAM ROSE JEWELLERY BOX,1,02-12-2009 12:39,1.65,17377,United Kingdom
489805,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1,02-12-2009 12:39,1.65,17377,United Kingdom
489805,84813,SET OF 4 DIAMOND NAPKIN RINGS,1,02-12-2009 12:39,12.75,17377,United Kingdom
489805,21621,VINTAGE UNION JACK BUNTING,2,02-12-2009 12:39,8.5,17377,United Kingdom
489805,72756,FAIRY CAKE CANDLES,9,02-12-2009 12:39,1.49,17377,United Kingdom
489805,82494L,WOODEN FRAME ANTIQUE WHITE ,4,02-12-2009 12:39,2.95,17377,United Kingdom
489805,85232B,SET/3 RUSSIAN DOLL STACKING TINS,1,02-12-2009 12:39,4.95,17377,United Kingdom
489805,21590,KINGS CHOICE CIGAR BOX MATCHES ,3,02-12-2009 12:39,1.25,17377,United Kingdom
489805,21593,SWALLOW CIGAR BOX MATCHES ,3,02-12-2009 12:39,1.25,17377,United Kingdom
489805,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,02-12-2009 12:39,1.25,17377,United Kingdom
489805,84510C,SET OF 4 POLKADOTS COASTERS,2,02-12-2009 12:39,1.25,17377,United Kingdom
489805,20981,12 PENCILS TALL TUBE WOODLAND,3,02-12-2009 12:39,0.85,17377,United Kingdom
489805,17109B,FLOWER FAIRY INCENSE LAVENDER,2,02-12-2009 12:39,1.69,17377,United Kingdom
489805,17109C,FLOWER FAIRY INCENSE ROSE,3,02-12-2009 12:39,1.69,17377,United Kingdom
489805,21485,RED SPOT HEART HOT WATER BOTTLE,9,02-12-2009 12:39,4.95,17377,United Kingdom
489805,21034,REX CASH+CARRY JUMBO SHOPPER,1,02-12-2009 12:39,0.95,17377,United Kingdom
489805,21622,VINTAGE UNION JACK CUSHION COVER,25,02-12-2009 12:39,4.95,17377,United Kingdom
489805,22111,SCOTTIE DOG HOT WATER BOTTLE,7,02-12-2009 12:39,4.95,17377,United Kingdom
489805,21490,SET OF THREE 50'S GIFT WRAPS ,2,02-12-2009 12:39,1.95,17377,United Kingdom
489805,21491,SET OF THREE VINTAGE GIFT WRAPS,4,02-12-2009 12:39,1.95,17377,United Kingdom
489805,20658,RED SPOTTY LUGGAGE TAG,4,02-12-2009 12:39,1.25,17377,United Kingdom
489805,20669,RED HEART LUGGAGE TAG,10,02-12-2009 12:39,1.25,17377,United Kingdom
489805,22079,RIBBON REEL HEARTS DESIGN ,3,02-12-2009 12:39,1.65,17377,United Kingdom
489805,22080,RIBBON REEL SPOTS DESIGN ,3,02-12-2009 12:39,1.65,17377,United Kingdom
489805,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,02-12-2009 12:39,0.55,17377,United Kingdom
489805,21976,PACK OF 60 MUSHROOM CAKE CASES,1,02-12-2009 12:39,0.55,17377,United Kingdom
489805,84992,72 SWEETHEART FAIRY CAKE CASES,7,02-12-2009 12:39,0.55,17377,United Kingdom
489805,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,02-12-2009 12:39,0.55,17377,United Kingdom
489806,18010,,-770,02-12-2009 12:42,0,,United Kingdom
489807,85044,RED REINDEER STRING OF 20 LIGHTS,2,02-12-2009 12:43,4.95,15581,United Kingdom
489807,21703,BAG 125g SWIRLY MARBLES,96,02-12-2009 12:43,0.36,15581,United Kingdom
489807,21681,GIANT MEDINA STAMPED METAL BOWL ,1,02-12-2009 12:43,9.95,15581,United Kingdom
489807,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1,02-12-2009 12:43,1.25,15581,United Kingdom
489807,35160,BUDDHA INCENSE HOLDER ASSORTED,1,02-12-2009 12:43,0.85,15581,United Kingdom
489807,21975,PACK OF 60 DINOSAUR CAKE CASES,1,02-12-2009 12:43,0.55,15581,United Kingdom
489807,84992,72 SWEETHEART FAIRY CAKE CASES,1,02-12-2009 12:43,0.55,15581,United Kingdom
489807,20728,LUNCH BAG CARS BLUE,1,02-12-2009 12:43,1.65,15581,United Kingdom
489807,21481,FAWN BLUE HOT WATER BOTTLE,1,02-12-2009 12:43,2.95,15581,United Kingdom
489807,21931,JUMBO STORAGE BAG SUKI,1,02-12-2009 12:43,1.95,15581,United Kingdom
489807,10138,ASSORTED COLOUR JUMBO PEN,96,02-12-2009 12:43,0.42,15581,United Kingdom
489807,85047,WHITE BEADED GARLAND STRING 20LIGHT,1,02-12-2009 12:43,6.35,15581,United Kingdom
489807,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1,02-12-2009 12:43,3.75,15581,United Kingdom
489807,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,02-12-2009 12:43,4.65,15581,United Kingdom
489807,21016,LIGHT BIRD HOUSE TREE DECORATION,2,02-12-2009 12:43,0.85,15581,United Kingdom
489807,22130,PARTY CONE CHRISTMAS DECORATION ,12,02-12-2009 12:43,0.85,15581,United Kingdom
489807,35981C,WHITE SNOW SCANDINAVIAN STOCKING ,2,02-12-2009 12:43,1.25,15581,United Kingdom
489807,21016,LIGHT BIRD HOUSE TREE DECORATION,1,02-12-2009 12:43,0.85,15581,United Kingdom
489807,21825,PAINTED METAL TREE WITH HOLLY BELLS,8,02-12-2009 12:43,1.45,15581,United Kingdom
489807,20974,12 PENCILS SMALL TUBE SKULL,1,02-12-2009 12:43,0.65,15581,United Kingdom
489807,20975,12 PENCILS SMALL TUBE RED SPOTTY,1,02-12-2009 12:43,0.65,15581,United Kingdom
489807,35979,SIX STRING SCANDINAVIAN HEART DECS,1,02-12-2009 12:43,2.95,15581,United Kingdom
489807,21493, VINTAGE DESIGN GIFT TAGS,2,02-12-2009 12:43,0.85,15581,United Kingdom
489807,22273,FELTCRAFT DOLL MOLLY,1,02-12-2009 12:43,2.95,15581,United Kingdom
489807,35400,WOODEN BOX ADVENT CALENDAR ,2,02-12-2009 12:43,8.95,15581,United Kingdom
489807,21467,CHERRY CROCHET FOOD COVER,1,02-12-2009 12:43,3.75,15581,United Kingdom
489807,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,02-12-2009 12:43,2.55,15581,United Kingdom
489807,21034,REX CASH+CARRY JUMBO SHOPPER,1,02-12-2009 12:43,0.95,15581,United Kingdom
489808,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,02-12-2009 12:44,1.25,14467,United Kingdom
489808,84510F,SET OF 4 NEW ENGLAND COASTERS ,2,02-12-2009 12:44,1.25,14467,United Kingdom
489808,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,02-12-2009 12:44,2.95,14467,United Kingdom
489808,20972,PINK CREAM FELT CRAFT TRINKET BOX ,4,02-12-2009 12:44,1.25,14467,United Kingdom
489808,20736,PINK MINI TAPE MEASURE ,6,02-12-2009 12:44,0.85,14467,United Kingdom
489808,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,02-12-2009 12:44,0.55,14467,United Kingdom
489808,22080,RIBBON REEL SPOTS DESIGN ,1,02-12-2009 12:44,1.65,14467,United Kingdom
489808,22082,RIBBON REEL STRIPES DESIGN ,1,02-12-2009 12:44,1.65,14467,United Kingdom
489808,21986,PACK OF 12 PINK SPOT TISSUES ,6,02-12-2009 12:44,0.29,14467,United Kingdom
489808,22147,FELTCRAFT BUTTERFLY HEARTS,10,02-12-2009 12:44,1.45,14467,United Kingdom
489808,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,2,02-12-2009 12:44,1.65,14467,United Kingdom
489808,21429,RED GINGHAM ROSE JEWELLERY BOX,2,02-12-2009 12:44,1.65,14467,United Kingdom
489808,22186,RED STAR CARD HOLDER,5,02-12-2009 12:44,2.95,14467,United Kingdom
489808,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,02-12-2009 12:44,0.85,14467,United Kingdom
489808,20983,12 PENCILS TALL TUBE RED SPOTTY,10,02-12-2009 12:44,0.85,14467,United Kingdom
489808,20982,12 PENCILS TALL TUBE SKULLS,5,02-12-2009 12:44,0.85,14467,United Kingdom
489808,47580,TEA TIME DES TEA COSY,2,02-12-2009 12:44,2.55,14467,United Kingdom
489809,20726,LUNCH BAG WOODLAND,10,02-12-2009 12:46,1.65,13457,United Kingdom
489809,85162C,WHITE RETRODISC LAMPSHADE,24,02-12-2009 12:46,1.95,13457,United Kingdom
489809,17129D,CLEAR COLOUR GLASS GEMS IN BAG,12,02-12-2009 12:46,0.85,13457,United Kingdom
489809,21935,SUKI  SHOULDER BAG,10,02-12-2009 12:46,1.65,13457,United Kingdom
489809,84050,PINK HEART SHAPE EGG FRYING PAN,6,02-12-2009 12:46,1.65,13457,United Kingdom
489809,47579,TEA TIME BREAKFAST BASKET,6,02-12-2009 12:46,2.1,13457,United Kingdom
489810,22415,WHITE TISSUE REAM,4,02-12-2009 12:47,7.95,18108,United Kingdom
489810,21754,HOME BUILDING BLOCK WORD,3,02-12-2009 12:47,5.95,18108,United Kingdom
489810,21755,LOVE BUILDING BLOCK WORD,3,02-12-2009 12:47,5.95,18108,United Kingdom
489810,82494L,WOODEN FRAME ANTIQUE WHITE ,6,02-12-2009 12:47,2.95,18108,United Kingdom
489810,22296,HEART IVORY TRELLIS LARGE,12,02-12-2009 12:47,1.65,18108,United Kingdom
489810,85103, SILVER T-LIGHT SETTING,2,02-12-2009 12:47,6.75,18108,United Kingdom
489810,20749,ASSORTED COLOUR MINI CASES,2,02-12-2009 12:47,7.95,18108,United Kingdom
489810,21337,SILVER WASHBAG,6,02-12-2009 12:47,2.95,18108,United Kingdom
489810,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,02-12-2009 12:47,4.25,18108,United Kingdom
489810,21143,ANTIQUE GLASS HEART DECORATION ,12,02-12-2009 12:47,1.95,18108,United Kingdom
489810,21811,CHRISTMAS HANGING HEART WITH BELL,12,02-12-2009 12:47,1.25,18108,United Kingdom
489810,21523,FANCY FONT HOME SWEET HOME DOORMAT,2,02-12-2009 12:47,6.75,18108,United Kingdom
489810,21955,UNION JACK GUNS & ROSES  DOORMAT,2,02-12-2009 12:47,6.75,18108,United Kingdom
489810,79323S, SILVER CHERRY LIGHTS,4,02-12-2009 12:47,6.75,18108,United Kingdom
489810,79323B,BLACK CHERRY LIGHTS,4,02-12-2009 12:47,6.75,18108,United Kingdom
489810,22120,WELCOME  WOODEN BLOCK LETTERS,3,02-12-2009 12:47,9.95,18108,United Kingdom
489810,21864,UNION JACK FLAG PASSPORT COVER ,6,02-12-2009 12:47,2.1,18108,United Kingdom
489810,20622,VIPPASSPORT COVER ,6,02-12-2009 12:47,2.1,18108,United Kingdom
489810,46000M,POLYESTER FILLER PAD 45x45cm,4,02-12-2009 12:47,1.55,18108,United Kingdom
489810,21622,VINTAGE UNION JACK CUSHION COVER,4,02-12-2009 12:47,4.95,18108,United Kingdom
489810,72267,PREMIUM CHURCH CANDLE,8,02-12-2009 12:47,2.1,18108,United Kingdom
489810,72484,ROSES IN WHITE HEART CANDLE ,12,02-12-2009 12:47,1.25,18108,United Kingdom
489810,84836,ZINC METAL HEART DECORATION,24,02-12-2009 12:47,1.25,18108,United Kingdom
489810,84791,GINGHAM HEART DECORATION,6,02-12-2009 12:47,2.95,18108,United Kingdom
489810,22189,CREAM HEART CARD HOLDER,8,02-12-2009 12:47,3.95,18108,United Kingdom
489810,22145,CHRISTMAS CRAFT HEART STOCKING ,6,02-12-2009 12:47,2.1,18108,United Kingdom
489811,22109,FULL ENGLISH BREAKFAST PLATE,8,02-12-2009 12:54,3.75,16210,United Kingdom
489811,22107,PIZZA PLATE IN BOX,8,02-12-2009 12:54,3.75,16210,United Kingdom
489811,21625,VINTAGE UNION JACK APRON,3,02-12-2009 12:54,6.95,16210,United Kingdom
489811,21622,VINTAGE UNION JACK CUSHION COVER,4,02-12-2009 12:54,4.95,16210,United Kingdom
489811,21232,STRAWBERRY CERAMIC TRINKET BOX,72,02-12-2009 12:54,1.06,16210,United Kingdom
489811,21231,SWEETHEART CERAMIC TRINKET BOX,72,02-12-2009 12:54,1.06,16210,United Kingdom
489811,37494A,FAIRY CAKE CERAMIC BUTTER DISH,36,02-12-2009 12:54,2.55,16210,United Kingdom
489811,22335,HEART DECORATION PAINTED ZINC ,288,02-12-2009 12:54,0.55,16210,United Kingdom
489811,79323W, WHITE CHERRY LIGHTS,24,02-12-2009 12:54,5.45,16210,United Kingdom
489812,20906,VINTAGE NOTEBOOK BEAUTY GIRL,1,02-12-2009 13:00,2.95,17377,United Kingdom
489812,84709B,PINK OVAL JEWELLED MIRROR,2,02-12-2009 13:00,5.95,17377,United Kingdom
489812,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,02-12-2009 13:00,0.55,17377,United Kingdom
489812,85032A,ROMANTIC IMAGES GIFT WRAP SET,1,02-12-2009 13:00,2.1,17377,United Kingdom
489812,85018D,YULETIDE IMAGES S/6 PAPER BOXES,1,02-12-2009 13:00,2.55,17377,United Kingdom
489812,85066,CREAM SWEETHEART MINI CHEST,1,02-12-2009 13:00,12.75,17377,United Kingdom
489812,84708B,PINK JEWELLED PHOTO FRAME ,1,02-12-2009 13:00,4.95,17377,United Kingdom
489812,85178,VICTORIAN SEWING KIT,2,02-12-2009 13:00,1.25,17377,United Kingdom
489812,21391,FRENCH EMROIDR LAVENDER SCENT HEART,3,02-12-2009 13:00,2.1,17377,United Kingdom
489812,90035C,"PEARL & SHELL 42""NECKL. IVORY",19,02-12-2009 13:00,10.75,17377,United Kingdom
489812,90082A,DIAMANTE BOW BROOCH GREEN COLOUR,1,02-12-2009 13:00,6.35,17377,United Kingdom
489812,21880,RED AND WHITE SPOT TAPE,1,02-12-2009 13:00,0.65,17377,United Kingdom
489812,21883,STARS GIFT TAPE ,1,02-12-2009 13:00,0.65,17377,United Kingdom
489812,22080,RIBBON REEL SPOTS DESIGN ,1,02-12-2009 13:00,1.65,17377,United Kingdom
489812,47556B,TEA TIME TEA TOWELS ,1,02-12-2009 13:00,2.95,17377,United Kingdom
489812,22122,SET OF 2 FANCY FONT TEA TOWELS,1,02-12-2009 13:00,2.95,17377,United Kingdom
489812,21990,MODERN FLORAL STATIONERY SET,1,02-12-2009 13:00,2.95,17377,United Kingdom
489812,21080,SET/20 RED SPOTTY PAPER NAPKINS ,2,02-12-2009 13:00,0.85,17377,United Kingdom
489812,21077,SET/20 WOODLAND PAPER NAPKINS ,1,02-12-2009 13:00,0.85,17377,United Kingdom
489812,20658,RED SPOTTY LUGGAGE TAG,2,02-12-2009 13:00,1.25,17377,United Kingdom
489812,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,1,02-12-2009 13:00,2.1,17377,United Kingdom
489812,20754,RETRO RED SPOTTY WASHING UP GLOVES,1,02-12-2009 13:00,2.1,17377,United Kingdom
489812,90035B,"PEARL & SHELL 42""NECKL. PINK",36,02-12-2009 13:00,8.49,17377,United Kingdom
489812,21694,SMALL REGAL  SILVER CANDLEPOT ,2,02-12-2009 13:00,2.95,17377,United Kingdom
489812,84600,NEW BAROQUE JEWELLERY BOX ,1,02-12-2009 13:00,7.95,17377,United Kingdom
C489813,84472,PINK AND LILAC QUILTED THROW ,-1,02-12-2009 13:02,45.95,17867,United Kingdom
C489813,84622,PINK GINGHAM ROSE CUSHION COVER,-1,02-12-2009 13:02,5.95,17867,United Kingdom
489814,21035,SET/2 RED SPOTTY TEA TOWELS ,1,02-12-2009 13:06,2.95,14669,United Kingdom
489814,21035,SET/2 RED SPOTTY TEA TOWELS ,1,02-12-2009 13:06,2.95,14669,United Kingdom
489814,21042,RED SPOTTY APRON ,1,02-12-2009 13:06,5.95,14669,United Kingdom
489814,21041,RED SPOTTY OVEN GLOVE DOUBLE,2,02-12-2009 13:06,2.95,14669,United Kingdom
489814,79163,BLACK CHAMPAGNE GLASS,12,02-12-2009 13:06,1.65,14669,United Kingdom
489814,21975,PACK OF 60 DINOSAUR CAKE CASES,24,02-12-2009 13:06,0.55,14669,United Kingdom
489814,84991,60 TEATIME FAIRY CAKE CASES,24,02-12-2009 13:06,0.55,14669,United Kingdom
489814,84990,60 GOLD AND SILVER FAIRY CAKE CASES,24,02-12-2009 13:06,0.55,14669,United Kingdom
489814,20914,SET/5 RED SPOTTY LID GLASS BOWLS,1,02-12-2009 13:06,2.95,14669,United Kingdom
489814,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,2,02-12-2009 13:06,1.45,14669,United Kingdom
489814,21214,SET OF 72 IVORY PAPER DOILIES,2,02-12-2009 13:06,1.45,14669,United Kingdom
489814,22271,FELTCRAFT DOLL ROSIE,2,02-12-2009 13:06,2.95,14669,United Kingdom
489814,22272,FELTCRAFT DOLL MARIA,2,02-12-2009 13:06,2.95,14669,United Kingdom
489814,22274,FELTCRAFT DOLL EMILY,2,02-12-2009 13:06,2.95,14669,United Kingdom
489814,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,3,02-12-2009 13:06,2.95,14669,United Kingdom
489814,84288B,SET/2 BLUE  NOODLE BASKETS,3,02-12-2009 13:06,1.95,14669,United Kingdom
489814,47566,PARTY BUNTING,3,02-12-2009 13:06,4.65,14669,United Kingdom
489814,85231G,ORANGE SCENTED SET/9 T-LIGHTS,6,02-12-2009 13:06,0.85,14669,United Kingdom
489814,85231B,CINAMMON SET OF 9 T-LIGHTS,6,02-12-2009 13:06,0.85,14669,United Kingdom
489814,72779,SET/6 BLACK ROSE T-LIGHT CANDLES,6,02-12-2009 13:06,1.69,14669,United Kingdom
489814,21916,SET 12 RETRO WHITE CHALK STICKS,6,02-12-2009 13:06,0.42,14669,United Kingdom
489814,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,02-12-2009 13:06,2.95,14669,United Kingdom
489814,85230G,ORANGE VOTIVE CANDLE,24,02-12-2009 13:06,0.29,14669,United Kingdom
489814,82616A,BUBBLE GUM SCARF KNITTING KIT,3,02-12-2009 13:06,2.95,14669,United Kingdom
489814,72024U,LILAC VOTIVE CANDLE,24,02-12-2009 13:06,0.21,14669,United Kingdom
489814,84006,MAGIC TREE -PAPER FLOWERS,12,02-12-2009 13:06,0.85,14669,United Kingdom
489814,47504F,ENGLISH ROSE TORCH,12,02-12-2009 13:06,1.65,14669,United Kingdom
489814,79321,CHILLI LIGHTS,3,02-12-2009 13:06,4.95,14669,United Kingdom
489814,84270,ASSTD DESIGN BUBBLE GUM RING,30,02-12-2009 13:06,0.21,14669,United Kingdom
489814,20889,JARDIN DE FEMME SCENTED CANDLE,6,02-12-2009 13:06,2.95,14669,United Kingdom
489814,84854,GIRLY PINK TOOL SET,4,02-12-2009 13:06,4.95,14669,United Kingdom
489814,35160,BUDDHA INCENSE HOLDER ASSORTED,8,02-12-2009 13:06,0.85,14669,United Kingdom
489814,72267,PREMIUM CHURCH CANDLE,4,02-12-2009 13:06,2.1,14669,United Kingdom
489814,21732,RED HANGING METAL STAR TLIGHT HLDR,4,02-12-2009 13:06,3.75,14669,United Kingdom
489814,72801E,S/4 FESTIVE GREEN DINNER CANDLES,12,02-12-2009 13:06,1.25,14669,United Kingdom
489814,21645,ASSORTED TUTTI FRUTTI ROUND BOX,12,02-12-2009 13:06,1.65,14669,United Kingdom
489814,82001S,VINYL RECORD FRAME SILVER,3,02-12-2009 13:06,3.75,14669,United Kingdom
489814,84969,ASSORTED COLOUR SET 6 TEASPOONS,3,02-12-2009 13:06,4.25,14669,United Kingdom
489814,48187,DOOR MAT NEW ENGLAND,1,02-12-2009 13:06,6.75,14669,United Kingdom
489814,22309,TEA COSY RED  STRIPE,2,02-12-2009 13:06,2.55,14669,United Kingdom
489814,22207,FRYING PAN UNION FLAG,2,02-12-2009 13:06,4.25,14669,United Kingdom
489814,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,2,02-12-2009 13:06,2.55,14669,United Kingdom
489814,21561,DINOSAUR LUNCHBOX WITH CUTLERY,2,02-12-2009 13:06,2.55,14669,United Kingdom
489814,22138,BAKING SET 9 PIECE RETROSPOT ,2,02-12-2009 13:06,4.95,14669,United Kingdom
489814,21218,RED SPOTTY BISCUIT TIN,1,02-12-2009 13:06,3.75,14669,United Kingdom
489814,22315,200 RED + WHITE BENDY STRAWS,2,02-12-2009 13:06,1.25,14669,United Kingdom
489814,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,2,02-12-2009 13:06,3.75,14669,United Kingdom
489814,22070,SMALL RETRO SPOT MUG IN BOX  RED,2,02-12-2009 13:06,3.75,14669,United Kingdom
489814,20963,APPLE BATH SPONGE,9,02-12-2009 13:06,1.25,14669,United Kingdom
489814,21843,RETRO SPOT CAKE STAND,1,02-12-2009 13:06,10.95,14669,United Kingdom
489814,21080,SET/20 RED SPOTTY PAPER NAPKINS ,6,02-12-2009 13:06,0.85,14669,United Kingdom
489814,21042,RED SPOTTY APRON ,1,02-12-2009 13:06,5.95,14669,United Kingdom
489814,84988,SET OF 72 PINK HEART PAPER DOILIES,2,02-12-2009 13:06,1.45,14669,United Kingdom
489814,21973,SET OF 36 MUSHROOM PAPER DOILIES,2,02-12-2009 13:06,1.45,14669,United Kingdom
489814,84987,SET OF 36 TEATIME PAPER DOILIES,2,02-12-2009 13:06,1.45,14669,United Kingdom
489814,21238,RED SPOTTY CUP,8,02-12-2009 13:06,0.85,14669,United Kingdom
489814,20676,RED SPOTTY BOWL,8,02-12-2009 13:06,1.25,14669,United Kingdom
489814,35918B,BLUE FLORIBUNDA EGG WARMER,3,02-12-2009 13:06,1.25,14669,United Kingdom
489814,21844,RETRO SPOT MUG,6,02-12-2009 13:06,2.95,14669,United Kingdom
489814,22072,TEA CUP AND SAUCER RETRO SPOT,1,02-12-2009 13:06,3.75,14669,United Kingdom
489814,85032D,YULETIDE IMAGES GIFT WRAP SET,12,02-12-2009 13:06,2.1,14669,United Kingdom
489814,21527,RETRO SPOT TRADITIONAL TEAPOT ,1,02-12-2009 13:06,7.95,14669,United Kingdom
489814,21533,RETRO SPOT LARGE MILK JUG,1,02-12-2009 13:06,4.95,14669,United Kingdom
489814,20990,SPRING FLOWER CHOPSTICKS SET/5,3,02-12-2009 13:06,1.95,14669,United Kingdom
489814,21949,SET OF 6 STRAWBERRY CHOPSTICKS,6,02-12-2009 13:06,1.25,14669,United Kingdom
489814,22072,TEA CUP AND SAUCER RETRO SPOT,1,02-12-2009 13:06,3.75,14669,United Kingdom
489814,21539,RETRO SPOTS BUTTER DISH,1,02-12-2009 13:06,4.95,14669,United Kingdom
489814,21531,RETRO SPOT SUGAR JAM BOWL,2,02-12-2009 13:06,2.55,14669,United Kingdom
489814,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,02-12-2009 13:06,1.25,14669,United Kingdom
489814,84596G,SMALL CHOCOLATES PINK BOWL,8,02-12-2009 13:06,1.25,14669,United Kingdom
489814,84596K,JELLY BABIES YELLOW SMALL BOWL,8,02-12-2009 13:06,1.25,14669,United Kingdom
489814,21217,RED SPOTTY ROUND CAKE TINS,2,02-12-2009 13:06,9.95,14669,United Kingdom
489814,79163,BLACK CHAMPAGNE GLASS,8,02-12-2009 13:06,1.65,14669,United Kingdom
489814,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,02-12-2009 13:06,1.25,14669,United Kingdom
489814,22218,CAKE STAND LACE WHITE,2,02-12-2009 13:06,4.25,14669,United Kingdom
489814,21242,RED SPOTTY PLATE ,8,02-12-2009 13:06,1.69,14669,United Kingdom
489814,35914,PINK CHICK EGG WARMER + EGG CUP,12,02-12-2009 13:06,2.1,14669,United Kingdom
489814,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,02-12-2009 13:06,0.65,14669,United Kingdom
489814,21679,SKULLS  STICKERS,6,02-12-2009 13:06,0.85,14669,United Kingdom
489814,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,02-12-2009 13:06,4.95,14669,United Kingdom
489814,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,3,02-12-2009 13:06,3.75,14669,United Kingdom
489814,20969,RED FLORAL FELTCRAFT SHOULDER BAG,3,02-12-2009 13:06,3.75,14669,United Kingdom
489814,22125,UNION JACK HOT WATER BOTTLE ,2,02-12-2009 13:06,5.95,14669,United Kingdom
489814,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,02-12-2009 13:06,5.45,14669,United Kingdom
489814,22112,CHOCOLATE HOT WATER BOTTLE,1,02-12-2009 13:06,4.95,14669,United Kingdom
489814,22111,SCOTTIE DOG HOT WATER BOTTLE,1,02-12-2009 13:06,4.95,14669,United Kingdom
